schema_type,name,description,format,created,last_modified,size,url,url_type,dkan_parent_dataset_node_id,dkan_parent_dataset_title,dkan_resource_node_id,dkan_uri
data,XML metadata,,HTML,2023-09-26 23:31:25,2023-09-26 23:31:25,,https://yukon.maps.arcgis.com/sharing/rest/content/items/510f4bd40416487a98cf169443a1c039/info/metadata/metadata.xml?format=default&output=html,,110289,Surficial Geology Line Type 50k,,
data,ArcGIS Online layers,,HTML,2023-09-26 23:32:16,2023-09-26 23:32:16,,https://yukon.maps.arcgis.com/home/item.html?id=b3a14717bd4c4029aa7844f391fbf2ad,,110290,Surficial Geology Point 250k,,
data,Shape files,,HTML,2023-09-26 23:32:16,2023-09-26 23:32:16,,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/NG911_Hydrology_Polygon_Whitehorse/,,110290,Surficial Geology Point 250k,,
data,XML metadata,,HTML,2023-09-26 23:32:16,2023-09-26 23:32:16,,https://yukon.maps.arcgis.com/sharing/rest/content/items/b3a14717bd4c4029aa7844f391fbf2ad/info/metadata/metadata.xml?format=default&output=html,,110290,Surficial Geology Point 250k,,
data,ArcGIS Online layers,,HTML,2023-09-26 23:33:51,2023-09-26 23:33:51,,https://yukon.maps.arcgis.com/home/item.html?id=253f313e5e084ea2b723eb890c7a6835,,110291,Surficial Geology Polygon 50k,,
data,Shape files,,HTML,2023-09-26 23:33:51,2023-09-26 23:33:51,,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/Location_Markers_Whitehorse/,,110291,Surficial Geology Polygon 50k,,
data,XML metadata,,HTML,2023-09-26 23:33:51,2023-09-26 23:33:51,,https://yukon.maps.arcgis.com/sharing/rest/content/items/253f313e5e084ea2b723eb890c7a6835/info/metadata/metadata.xml?format=default&output=html,,110291,Surficial Geology Polygon 50k,,
data,ArcGIS Online layers,,HTML,2023-09-26 23:35:31,2023-09-26 23:35:31,,https://yukon.maps.arcgis.com/home/item.html?id=5cad4ed8c91b4f0a86ae8fe2e8d52235,,110292,Surficial Geology Line Type 250k,,
data,Shape files,,HTML,2023-09-26 23:35:31,2023-09-26 23:35:31,,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/NG911_Municipal_Boundary_Whitehorse/,,110292,Surficial Geology Line Type 250k,,
data,XML metadata,,HTML,2023-09-26 23:35:31,2023-09-26 23:35:31,,https://yukon.maps.arcgis.com/sharing/rest/content/items/5cad4ed8c91b4f0a86ae8fe2e8d52235/info/metadata/metadata.xml?format=default&output=html,,110292,Surficial Geology Line Type 250k,,
data,ArcGIS Online layers,,HTML,2023-09-26 23:36:31,2023-09-26 23:36:31,,https://yukon.maps.arcgis.com/home/item.html?id=a2e13a48b8574314be69a58ea4d67d39,,110293,Surficial Geology Line Type 25k,,
data,Shape files,,HTML,2023-09-26 23:36:31,2023-09-26 23:36:31,,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/NG911_Railroads_Whitehorse/,,110293,Surficial Geology Line Type 25k,,
data,XML metadata,,HTML,2023-09-26 23:36:31,2023-09-26 23:36:31,,https://yukon.maps.arcgis.com/sharing/rest/content/items/a2e13a48b8574314be69a58ea4d67d39/info/metadata/metadata.xml?format=default&output=html,,110293,Surficial Geology Line Type 25k,,
data,ArcGIS Online layers,,HTML,2023-09-26 23:37:21,2023-09-26 23:37:21,,https://yukon.maps.arcgis.com/home/item.html?id=91ee2cf13bf947ec9cc226aacc6ee3ef,,110294,Surficial Geology Line Type 100k,,
data,Shape files,,HTML,2023-09-26 23:37:21,2023-09-26 23:37:21,,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/NG911_Provisioning_Boundary_Whitehorse/,,110294,Surficial Geology Line Type 100k,,
data,XML metadata,,HTML,2023-09-26 23:37:21,2023-09-26 23:37:21,,https://yukon.maps.arcgis.com/sharing/rest/content/items/91ee2cf13bf947ec9cc226aacc6ee3ef/info/metadata/metadata.xml?format=default&output=html,,110294,Surficial Geology Line Type 100k,,
data,ArcGIS Online layers,,HTML,2023-09-26 23:38:06,2023-09-26 23:38:06,,https://yukon.maps.arcgis.com/home/item.html?id=03bf5992756d4c53a1d010a796b45a0d,,110295,Surficial Geology Line Age 100k,,
data,Shape files,,HTML,2023-09-26 23:38:06,2023-09-26 23:38:06,,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/NG911_PSAP_Boundary_Whitehorse/,,110295,Surficial Geology Line Age 100k,,
data,XML metadata,,HTML,2023-09-26 23:38:06,2023-09-26 23:38:06,,https://yukon.maps.arcgis.com/sharing/rest/content/items/03bf5992756d4c53a1d010a796b45a0d/info/metadata/metadata.xml?format=default&output=html,,110295,Surficial Geology Line Age 100k,,
data,ArcGIS Online layers,,HTML,2023-09-26 23:38:54,2023-09-26 23:38:54,,https://yukon.maps.arcgis.com/home/item.html?id=031c289e8f784788a219ff4e4f618988,,110296,Surficial Geology Point 100k,,
data,Shape files,,HTML,2023-09-26 23:38:54,2023-09-26 23:38:54,,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/Roads_Whitehorse/,,110296,Surficial Geology Point 100k,,
data,XML metadata,,HTML,2023-09-26 23:38:54,2023-09-26 23:38:54,,https://yukon.maps.arcgis.com/sharing/rest/content/items/031c289e8f784788a219ff4e4f618988/info/metadata/metadata.xml?format=default&output=html,,110296,Surficial Geology Point 100k,,
data,ArcGIS Online layers,,HTML,2023-09-26 23:39:46,2023-09-26 23:39:46,,https://yukon.maps.arcgis.com/home/item.html?id=b920c0b548654dd9a1a8a30b93242c55,,110297,Surficial Geology Point 50k,,
data,Shape files,,HTML,2023-09-26 23:39:46,2023-09-26 23:39:46,,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/Site_Structure_Addresses_Whitehorse/,,110297,Surficial Geology Point 50k,,
data,XML metadata,,HTML,2023-09-26 23:39:46,2023-09-26 23:39:46,,https://yukon.maps.arcgis.com/sharing/rest/content/items/b920c0b548654dd9a1a8a30b93242c55/info/metadata/metadata.xml?format=default&output=html,,110297,Surficial Geology Point 50k,,
data,ArcGIS Online layers,,HTML,2023-09-26 23:42:07,2023-09-26 23:42:07,,https://yukon.maps.arcgis.com/home/item.html?id=1e0abb1657404b808ed40c9284ed923a,,110298,Surficial Geology Line Age 50k,,
data,Shape files,,HTML,2023-09-26 23:42:07,2023-09-26 23:42:07,,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/NG911_Subdivisions_Whitehorse/,,110298,Surficial Geology Line Age 50k,,
data,XML metadata,,HTML,2023-09-26 23:42:07,2023-09-26 23:42:07,,https://yukon.maps.arcgis.com/sharing/rest/content/items/1e0abb1657404b808ed40c9284ed923a/info/metadata/metadata.xml?format=default&output=html,,110298,Surficial Geology Line Age 50k,,
data,ArcGIS Online layers,,HTML,2023-09-26 23:48:58,2023-09-26 23:48:58,,https://yukon.maps.arcgis.com/home/item.html?id=d619fae8776f4b8ea61d930cb80580cb,,110299,Bridges - 25k,,
data,Shape files,,HTML,2023-09-26 23:48:58,2023-09-26 23:48:58,,https://map-data.service.yukon.ca/GeoYukon/People_and_Structures/Education_Facilities_50k,,110299,Bridges - 25k,,
data,XML metadata,,HTML,2023-09-26 23:48:58,2023-09-26 23:48:58,,https://yukon.maps.arcgis.com/sharing/rest/content/items/d619fae8776f4b8ea61d930cb80580cb/info/metadata/metadata.xml?format=default&output=html,,110299,Bridges - 25k,,
data,ArcGIS Online layers,,HTML,2023-09-27 22:07:57,2023-09-27 22:07:57,,https://yukon.maps.arcgis.com/home/item.html?id=d28c8eda4aa14f1cb804ae6135f09e6f,,110300,Parks and Protected Areas Polygon - Surveyed,,
data,Shape files,,HTML,2023-09-27 22:07:57,2023-09-27 22:07:57,,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Surface_Disturbance_Mapping_Extent/,,110300,Parks and Protected Areas Polygon - Surveyed,,
data,XML metadata,,HTML,2023-09-27 22:07:57,2023-09-27 22:07:57,,https://yukon.maps.arcgis.com/sharing/rest/content/items/d28c8eda4aa14f1cb804ae6135f09e6f/info/metadata/metadata.xml?format=default&output=html,,110300,Parks and Protected Areas Polygon - Surveyed,,
data,ArcGIS Online layers,,HTML,2023-09-27 22:08:31,2023-09-27 22:08:31,,https://yukon.maps.arcgis.com/home/item.html?id=6879f10a01c342b6b3c73c90ca9374b4,,110301,Parks and Campgrounds - Surveyed,,
data,Shape files,,HTML,2023-09-27 22:08:31,2023-09-27 22:08:31,,https://map-data.service.yukon.ca/GeoYukon/People_and_Structures/Health_Care_Facilities_50k,,110301,Parks and Campgrounds - Surveyed,,
data,XML metadata,,HTML,2023-09-27 22:08:31,2023-09-27 22:08:31,,https://yukon.maps.arcgis.com/sharing/rest/content/items/6879f10a01c342b6b3c73c90ca9374b4/info/metadata/metadata.xml?format=default&output=html,,110301,Parks and Campgrounds - Surveyed,,
data,ArcGIS Online layers,,HTML,2023-09-27 23:08:01,2023-09-27 23:08:01,,https://yukon.maps.arcgis.com/home/item.html?id=5c63650e5c224590b0d59f6e1afc3553,,110302,Park and Protected Areas - 250k,,
data,Shape files,,HTML,2023-09-27 23:08:01,2023-09-27 23:08:01,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Polygon/,,110302,Park and Protected Areas - 250k,,
data,XML metadata,,HTML,2023-09-27 23:08:01,2023-09-27 23:08:01,,https://yukon.maps.arcgis.com/sharing/rest/content/items/5c63650e5c224590b0d59f6e1afc3553/info/metadata/metadata.xml?format=default&output=html,,110302,Park and Protected Areas - 250k,,
data,ArcGIS Online layers,,HTML,2023-09-27 23:08:44,2023-09-27 23:08:44,,https://yukon.maps.arcgis.com/home/item.html?id=c95c8b6b635c49eeb2d6ca2e9b14871b,,110303,Park and Protected Areas - 1M,,
data,Shape files,,HTML,2023-09-27 23:08:44,2023-09-27 23:08:44,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Map_Index/,,110303,Park and Protected Areas - 1M,,
data,XML metadata,,HTML,2023-09-27 23:08:44,2023-09-27 23:08:44,,https://yukon.maps.arcgis.com/sharing/rest/content/items/c95c8b6b635c49eeb2d6ca2e9b14871b/info/metadata/metadata.xml?format=default&output=html,,110303,Park and Protected Areas - 1M,,
data,ArcGIS Online layers,,HTML,2023-10-10 17:35:59,2023-10-10 17:35:59,,https://yukon.maps.arcgis.com/home/item.html?id=d1bb282a4bb74c5e8593fe73f54af3c5,,110304,Faults,,
data,Shape files,,HTML,2023-10-10 17:35:59,2023-10-10 17:35:59,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Line,,110304,Faults,,
data,XML metadata,,HTML,2023-10-10 17:35:59,2023-10-10 17:35:59,,https://yukon.maps.arcgis.com/sharing/rest/content/items/d1bb282a4bb74c5e8593fe73f54af3c5/info/metadata/metadata.xml?format=default&output=html,,110304,Faults,,
data,ArcGIS Online layers,,HTML,2023-10-10 17:37:02,2023-10-10 17:37:02,,https://yukon.maps.arcgis.com/home/item.html?id=01ecd817f6a94dd6af51c8a2a2edab8b,,110305,Contacts,,
data,Shape files,,HTML,2023-10-10 17:37:02,2023-10-10 17:37:02,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Polygon/,,110305,Contacts,,
data,XML metadata,,HTML,2023-10-10 17:37:02,2023-10-10 17:37:02,,https://yukon.maps.arcgis.com/sharing/rest/content/items/01ecd817f6a94dd6af51c8a2a2edab8b/info/metadata/metadata.xml?format=default&output=html,,110305,Contacts,,
data,ArcGIS Online layers,,HTML,2023-11-16 21:51:08,2023-11-16 21:51:08,,https://yukon.maps.arcgis.com/home/item.html?id=71dfcb585ee541aeb17d90a8ac57c5d1,,110306,Wetlands - Broad Scale,,
data,Shape files,,HTML,2023-11-16 21:51:08,2023-11-16 21:51:08,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Polygon/,,110306,Wetlands - Broad Scale,,
data,XML metadata,,HTML,2023-11-16 21:51:08,2023-11-16 21:51:08,,https://yukon.maps.arcgis.com/sharing/rest/content/items/71dfcb585ee541aeb17d90a8ac57c5d1/info/metadata/metadata.xml?format=default&output=html,,110306,Wetlands - Broad Scale,,
data,ArcGIS Online layers,,HTML,2023-11-16 21:52:11,2023-11-16 21:52:11,,https://yukon.maps.arcgis.com/home/item.html?id=bc11f3e948644808ac84c8c2bfc9c89c,,110307,Wetlands - Broad Scale - Project Extents,,
data,Shape files,,HTML,2023-11-16 21:52:11,2023-11-16 21:52:11,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Point/,,110307,Wetlands - Broad Scale - Project Extents,,
data,XML metadata,,HTML,2023-11-16 21:52:11,2023-11-16 21:52:11,,https://yukon.maps.arcgis.com/sharing/rest/content/items/bc11f3e948644808ac84c8c2bfc9c89c/info/metadata/metadata.xml?format=default&output=html,,110307,Wetlands - Broad Scale - Project Extents,,
data,ArcGIS Online layers,,HTML,2023-12-18 18:11:10,2023-12-18 18:11:10,,https://yukon.maps.arcgis.com/home/item.html?id=ce024bac3c91412ab66fea5d4eb914b9,,110308,Land Parcels Polygon - Surveyed,,
data,Shape files,,HTML,2023-12-18 18:11:10,2023-12-18 18:11:10,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Line,,110308,Land Parcels Polygon - Surveyed,,
data,XML metadata,,HTML,2023-12-18 18:11:10,2023-12-18 18:11:10,,https://yukon.maps.arcgis.com/sharing/rest/content/items/ce024bac3c91412ab66fea5d4eb914b9/info/metadata/metadata.xml?format=default&output=html,,110308,Land Parcels Polygon - Surveyed,,
data,ArcGIS Online layers,,HTML,2024-01-26 16:48:58,2024-01-26 16:48:58,,https://yukon.maps.arcgis.com/home/item.html?id=5c81d2a9ef12410b93ae75946d5c638b,,110309,Mineral Deposits by Property,,
data,Shape files,,HTML,2024-01-26 16:48:58,2024-01-26 16:48:58,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Point/,,110309,Mineral Deposits by Property,,
data,XML metadata,,HTML,2024-01-26 16:48:58,2024-01-26 16:48:58,,https://yukon.maps.arcgis.com/sharing/rest/content/items/5c81d2a9ef12410b93ae75946d5c638b/info/metadata/metadata.xml?format=default&output=html,,110309,Mineral Deposits by Property,,
data,ArcGIS Online layers,,HTML,2024-01-26 16:49:51,2024-01-26 16:49:51,,https://yukon.maps.arcgis.com/home/item.html?id=8e987d3ddaa24f4dadfc6172ac8df862,,110310,Mineral Deposits by Zone,,
data,Shape files,,HTML,2024-01-26 16:49:51,2024-01-26 16:49:51,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Polygon/,,110310,Mineral Deposits by Zone,,
data,XML metadata,,HTML,2024-01-26 16:49:51,2024-01-26 16:49:51,,https://yukon.maps.arcgis.com/sharing/rest/content/items/8e987d3ddaa24f4dadfc6172ac8df862/info/metadata/metadata.xml?format=default&output=html,,110310,Mineral Deposits by Zone,,
data,ArcGIS Online layers,,HTML,2024-02-13 01:02:28,2024-02-13 01:02:28,,https://yukon.maps.arcgis.com/home/item.html?id=e544efbb7d1640c1b87cabcded9d1f3d,,110311,Geothermal Radiogenic Heat Production,,
data,Shape files,,HTML,2024-02-13 01:02:28,2024-02-13 01:02:28,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Line,,110311,Geothermal Radiogenic Heat Production,,
data,XML metadata,,HTML,2024-02-13 01:02:28,2024-02-13 01:02:28,,https://yukon.maps.arcgis.com/sharing/rest/content/items/e544efbb7d1640c1b87cabcded9d1f3d/info/metadata/metadata.xml?format=default&output=html,,110311,Geothermal Radiogenic Heat Production,,
data,ArcGIS Online layers,,HTML,2024-02-13 01:03:05,2024-02-13 01:03:05,,https://yukon.maps.arcgis.com/home/item.html?id=303c6a8ef7d342938158785dc25cf9ee,,110312,Geothermal Thermal Springs,,
data,Shape files,,HTML,2024-02-13 01:03:05,2024-02-13 01:03:05,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Line,,110312,Geothermal Thermal Springs,,
data,XML metadata,,HTML,2024-02-13 01:03:05,2024-02-13 01:03:05,,https://yukon.maps.arcgis.com/sharing/rest/content/items/303c6a8ef7d342938158785dc25cf9ee/info/metadata/metadata.xml?format=default&output=html,,110312,Geothermal Thermal Springs,,
data,ArcGIS Online layers,,HTML,2024-02-13 01:04:23,2024-02-13 01:04:23,,https://yukon.maps.arcgis.com/home/item.html?id=c0a3609c166b4a959cbe9747dc8828c4,,110313,Geothermal Boreholes,,
data,Shape files,,HTML,2024-02-13 01:04:23,2024-02-13 01:04:23,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Line,,110313,Geothermal Boreholes,,
data,XML metadata,,HTML,2024-02-13 01:04:23,2024-02-13 01:04:23,,https://yukon.maps.arcgis.com/sharing/rest/content/items/c0a3609c166b4a959cbe9747dc8828c4/info/metadata/metadata.xml?format=default&output=html,,110313,Geothermal Boreholes,,
data,ArcGIS Online layers,,HTML,2024-04-05 16:28:20,2024-04-05 16:28:20,,https://yukon.maps.arcgis.com/home/item.html?id=2a576ffdadcc4bab981b6a6da9a53990,,110314,Morel Mushroom Areas,,
data,Shape files,,HTML,2024-04-05 16:28:20,2024-04-05 16:28:20,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Line,,110314,Morel Mushroom Areas,,
data,XML metadata,,HTML,2024-04-05 16:28:20,2024-04-05 16:28:20,,https://yukon.maps.arcgis.com/sharing/rest/content/items/2a576ffdadcc4bab981b6a6da9a53990/info/metadata/metadata.xml?format=default&output=html,,110314,Morel Mushroom Areas,,
data,ArcGIS Online layers,,HTML,2024-05-24 23:53:26,2024-05-24 23:53:26,,https://yukon.maps.arcgis.com/home/item.html?id=5b11be1027a1461e803a812fb38d325d,,110315,Assessment Report Geochemistry,,
data,Shape files,,HTML,2024-05-24 23:53:26,2024-05-24 23:53:26,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Point/,,110315,Assessment Report Geochemistry,,
data,XML metadata,,HTML,2024-05-24 23:53:26,2024-05-24 23:53:26,,https://yukon.maps.arcgis.com/sharing/rest/content/items/5b11be1027a1461e803a812fb38d325d/info/metadata/metadata.xml?format=default&output=html,,110315,Assessment Report Geochemistry,,
data,ArcGIS Online layers,,HTML,2024-10-02 23:09:40,2024-10-02 23:09:40,,https://yukon.maps.arcgis.com/home/item.html?id=ac6a84adf50c48cfa3f906b85cf0c2ac,,110316,Curie Point Depth Contours,,
data,Shape files,,HTML,2024-10-02 23:09:40,2024-10-02 23:09:40,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Point/,,110316,Curie Point Depth Contours,,
data,XML metadata,,HTML,2024-10-02 23:09:40,2024-10-02 23:09:40,,https://yukon.maps.arcgis.com/sharing/rest/content/items/ac6a84adf50c48cfa3f906b85cf0c2ac/info/metadata/metadata.xml?format=default&output=html,,110316,Curie Point Depth Contours,,
data,ArcGIS Online layers,,HTML,2024-10-03 23:21:01,2024-10-03 23:21:01,,https://yukon.maps.arcgis.com/home/item.html?id=b6bd9449e6244699be15e41b9b9a3c8e,,110317,Curie Point Depth,,
data,Shape files,,HTML,2024-10-03 23:21:01,2024-10-03 23:21:01,,https://map-data.service.yukon.ca/GeoYukon/Geological/Surficial_Geology_Line,,110317,Curie Point Depth,,
data,XML metadata,,HTML,2024-10-03 23:21:01,2024-10-03 23:21:01,,https://yukon.maps.arcgis.com/sharing/rest/content/items/b6bd9449e6244699be15e41b9b9a3c8e/info/metadata/metadata.xml?format=default&output=html,,110317,Curie Point Depth,,
data,ArcGIS Online layers,,HTML,2024-10-17 21:53:14,2024-10-17 21:53:14,,https://yukon.maps.arcgis.com/home/item.html?id=44325e6a55be4911803a4f2f79d5567e,,110318,Designated Historic Sites,,
data,Shape files,,HTML,2024-10-17 21:53:14,2024-10-17 21:53:14,,https://map-data.service.yukon.ca/GeoYukon/Transportation/Bridges_25k/,,110318,Designated Historic Sites,,
data,XML metadata,,HTML,2024-10-17 21:53:14,2024-10-17 21:53:14,,https://yukon.maps.arcgis.com/sharing/rest/content/items/44325e6a55be4911803a4f2f79d5567e/info/metadata/metadata.xml?format=default&output=html,,110318,Designated Historic Sites,,
data,ArcGIS Online layers,,HTML,2024-11-05 19:10:44,2024-11-05 19:10:44,,https://yukon.maps.arcgis.com/home/item.html?id=768fb685ef064b5d90ce4c315323e452,,110319,Dawson Land Management Units - 250k,,
data,Shape files,,HTML,2024-11-05 19:10:44,2024-11-05 19:10:44,,https://map-data.service.yukon.ca/GeoYukon/Parks_and_Protected_Areas/Parks_and_Protected_Areas_Polygon_Surveyed/,,110319,Dawson Land Management Units - 250k,,
data,XML metadata,,HTML,2024-11-05 19:10:44,2024-11-05 19:10:44,,https://yukon.maps.arcgis.com/sharing/rest/content/items/768fb685ef064b5d90ce4c315323e452/info/metadata/metadata.xml?format=default&output=html,,110319,Dawson Land Management Units - 250k,,
data,ArcGIS Online layers,,HTML,2024-11-05 19:11:30,2024-11-05 19:11:30,,https://yukon.maps.arcgis.com/home/item.html?id=137548ce69034ec7ae5b4f93d3aebe3f,,110320,Landscape Management Units - North Yukon Land Use Plan - 250k,,
data,Shape files,,HTML,2024-11-05 19:11:30,2024-11-05 19:11:30,,https://map-data.service.yukon.ca/GeoYukon/Parks_and_Protected_Areas/Parks_and_Campgrounds_Surveyed/,,110320,Landscape Management Units - North Yukon Land Use Plan - 250k,,
data,XML metadata,,HTML,2024-11-05 19:11:30,2024-11-05 19:11:30,,https://yukon.maps.arcgis.com/sharing/rest/content/items/137548ce69034ec7ae5b4f93d3aebe3f/info/metadata/metadata.xml?format=default&output=html,,110320,Landscape Management Units - North Yukon Land Use Plan - 250k,,
data,ArcGIS Online layers,,HTML,2024-11-05 19:14:25,2024-11-05 19:14:25,,https://yukon.maps.arcgis.com/home/item.html?id=c1f7b78a9fde46529401c66e8f1168c2,,110321,Yukon Planning Regions - 250k,,
data,Shape files,,HTML,2024-11-05 19:14:25,2024-11-05 19:14:25,,https://map-data.service.yukon.ca/GeoYukon/Parks_and_Protected_Areas/Park_and_Protected_Areas_250k/,,110321,Yukon Planning Regions - 250k,,
data,XML metadata,,HTML,2024-11-05 19:14:25,2024-11-05 19:14:25,,https://yukon.maps.arcgis.com/sharing/rest/content/items/c1f7b78a9fde46529401c66e8f1168c2/info/metadata/metadata.xml?format=default&output=html,,110321,Yukon Planning Regions - 250k,,
data,ArcGIS Online layers,,HTML,2024-11-28 21:18:29,2024-11-28 21:18:29,,https://yukon.maps.arcgis.com/home/item.html?id=48e15f2c3b01408e93d5d0ca5b04a4ed,,110322,Glacial limits - 1M,,
data,Shape files,,HTML,2024-11-28 21:18:29,2024-11-28 21:18:29,,https://map-data.service.yukon.ca/GeoYukon/Parks_and_Protected_Areas/Park_and_Protected_Areas_1M/,,110322,Glacial limits - 1M,,
data,XML metadata,,HTML,2024-11-28 21:18:29,2024-11-28 21:18:29,,https://yukon.maps.arcgis.com/sharing/rest/content/items/48e15f2c3b01408e93d5d0ca5b04a4ed/info/metadata/metadata.xml?format=default&output=html,,110322,Glacial limits - 1M,,
data,ArcGIS Online layers,,HTML,2024-12-23 17:15:03,2024-12-23 17:15:03,,https://yukon.maps.arcgis.com/home/item.html?id=2695ad28cb2c421a95112313397b844d,,110323,Water well capture zones,,
data,Shape files,,HTML,2024-12-23 17:15:03,2024-12-23 17:15:03,,https://map-data.service.yukon.ca/GeoYukon/Geological/Faults/,,110323,Water well capture zones,,
data,XML metadata,,HTML,2024-12-23 17:15:03,2024-12-23 17:15:03,,https://yukon.maps.arcgis.com/sharing/rest/content/items/2695ad28cb2c421a95112313397b844d/info/metadata/metadata.xml?format=default&output=html,,110323,Water well capture zones,,
data,ArcGIS Online layers,,HTML,2025-01-08 19:59:53,2025-01-08 19:59:53,,https://yukon.maps.arcgis.com/home/item.html?id=8085a070842e493aadd19e66666e15ff,,110324,Conservation Officer Districts - 250K,,
data,Shape files,,HTML,2025-01-08 19:59:53,2025-01-08 19:59:53,,https://map-data.service.yukon.ca/GeoYukon/Geological/Contacts/,,110324,Conservation Officer Districts - 250K,,
data,XML metadata,,HTML,2025-01-08 19:59:53,2025-01-08 19:59:53,,https://yukon.maps.arcgis.com/sharing/rest/content/items/8085a070842e493aadd19e66666e15ff/info/metadata/metadata.xml?format=default&output=html,,110324,Conservation Officer Districts - 250K,,
data,ArcGIS Online layers,,HTML,2025-01-08 20:00:36,2025-01-08 20:00:36,,https://yukon.maps.arcgis.com/home/item.html?id=79fd8fa10d8842de8670f89fded20bce,,110325,Conservation Officer Districts - 50K,,
data,Shape files,,HTML,2025-01-08 20:00:36,2025-01-08 20:00:36,,https://map-data.service.yukon.ca/GeoYukon/Biophysical/Wetlands_Broad_Scale/,,110325,Conservation Officer Districts - 50K,,
data,XML metadata,,HTML,2025-01-08 20:00:36,2025-01-08 20:00:36,,https://yukon.maps.arcgis.com/sharing/rest/content/items/79fd8fa10d8842de8670f89fded20bce/info/metadata/metadata.xml?format=default&output=html,,110325,Conservation Officer Districts - 50K,,
data,ArcGIS Online layers,,HTML,2025-01-08 20:01:06,2025-01-08 20:01:06,,https://yukon.maps.arcgis.com/home/item.html?id=dc4638fa38374ad3a2cb19d34a298d55,,110326,Conservation Officer Districts - 1M,,
data,Shape files,,HTML,2025-01-08 20:01:06,2025-01-08 20:01:06,,https://map-data.service.yukon.ca/GeoYukon/Biophysical/Wetlands_Broad_Scale_Project_Extents/,,110326,Conservation Officer Districts - 1M,,
data,XML metadata,,HTML,2025-01-08 20:01:06,2025-01-08 20:01:06,,https://yukon.maps.arcgis.com/sharing/rest/content/items/dc4638fa38374ad3a2cb19d34a298d55/info/metadata/metadata.xml?format=default&output=html,,110326,Conservation Officer Districts - 1M,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:41:04,2025-03-30 03:41:04,,https://yukon.maps.arcgis.com/home/item.html?id=0281ff57826f4ff0acb932fbb5a165e7,,110327,Wood Bison - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:41:04,2025-03-30 03:41:04,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Land_Parcels_Polygon_Surveyed/,,110327,Wood Bison - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:41:04,2025-03-30 03:41:04,,https://yukon.maps.arcgis.com/sharing/rest/content/items/0281ff57826f4ff0acb932fbb5a165e7/info/metadata/metadata.xml?format=default&output=html,,110327,Wood Bison - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:43:58,2025-03-30 03:43:58,,https://yukon.maps.arcgis.com/home/item.html?id=9b0edfedbd1842cfbac4387d8e97a0dd,,110328,Muskox - Level 3 - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:43:58,2025-03-30 03:43:58,,https://map-data.service.yukon.ca/GeoYukon/Geological/Deposits_by_Property,,110328,Muskox - Level 3 - Wildlife Key Area - 250k,,
data,XML metadata,,HTML,2025-03-30 03:43:58,2025-03-30 03:43:58,,https://yukon.maps.arcgis.com/sharing/rest/content/items/9b0edfedbd1842cfbac4387d8e97a0dd/info/metadata/metadata.xml?format=default&output=html,,110328,Muskox - Level 3 - Wildlife Key Area - 250k,,
data,ArcGIS Online layers,,HTML,2025-03-30 03:44:55,2025-03-30 03:44:55,,https://yukon.maps.arcgis.com/home/item.html?id=9b0edfedbd1842cfbac4387d8e97a0dd,,110329,Gull - Wildlife Key Area - 250k,,
data,Shape files,,HTML,2025-03-30 03:44:55,2025-03-30 03:44:55,,https://map-data.service.yukon.ca/GeoYukon/Geological/Deposits_by_Property,,110329,Gull - Wildlife Key Area - 250k,,
